username,yearmonth,videos_per_month,hashtag_names,post_duet,high_level_cat,broad_categories
wildlywillow,201811,45,2,0,"music, Home Improvement, Celebration, Travel, Others, comedy, Pets,Others, fashion, Comedy, No description, Holidays","Music & Dance, Family & Relationships, Travel & Exploration, Beauty & Fashion, Humor & Fun"
wildlywillow,201812,46,2,0,"music, Others, comedy, Comedy, No description, Automotive, Others","Humor & Fun, Music & Dance, Family & Relationships"
wildlywillow,201901,60,6,1,"Others, Music, comedy, Comedy, No description, Pets, Tribute, Others","Humor & Fun, Family & Relationships"
wildlywillow,201902,75,4,1,"Travel, Others, comedy, Comedy, No description, Comedy, Social Interaction","Humor & Fun, Travel & Exploration, Family & Relationships"
wildlywillow,201903,80,1,1,"sports, Sports, Others, fashion, Comedy, music, dance, Television, Entertainment, No description","Music & Dance, Sports & Adventure, Humor & Entertainment, Family & Relationships, Beauty & Fashion, Humor & Fun"
wildlywillow,201904,69,3,1,"No description, Pets, Comedy, Others, Comedy","Family & Relationships, Humor & Fun"
wildlywillow,201905,63,2,1,"music, Others, dance, friendship, comedy, fashion, Comedy, Pets/Animals, Pets, Emotional Expression, Pets & Animals, No description","Pets & Animal Welfare, Emotional & Mental Health, Music & Dance, Family & Relationships, Beauty & Fashion, Humor & Fun"
wildlywillow,201906,22,3,1,"dance, Others, comedy, Comedy, comedy
, No description","Humor & Fun, Music & Dance, Family & Relationships"
wildlywillow,201907,23,4,1,"sports, Others, TV Shows, Entertainment, comedy, Comedy, No description","Humor & Entertainment, Humor & Fun, Family & Relationships"
wildlywillow,201908,41,4,1,"Travel, Others, comedy, fashion, Drama, No description","Humor & Fun, Beauty & Fashion, Travel & Exploration, Family & Relationships"
wildlywillow,201909,27,0,1,"Others, Pets, Animals, Pets/Animals, Comedy, Others, No description","Pets & Animal Welfare, Humor & Fun, Family & Relationships"
wildlywillow,201910,20,0,1,"Lifestyle, No description, Travel, Others","Travel & Exploration, Family & Relationships"
wildlywillow,201911,10,0,1,"Drama, Storytelling, No description, Others, Comedy","Humor & Fun, Storytelling & Media, Family & Relationships"
wildlywillow,201912,35,2,1,"Travel, Others, Music, Family, Personal Life, comedy, Nostalgia, Others, Comedy, No description, Fashion","Family & Relationships, Personal & Social Life, Travel & Exploration, Fashion & Style, Humor & Fun"
wildlywillow,202001,23,2,1,"dance, Art, Travel, Others, travel, comedy, Comedy, Drama","Music & Dance, Family & Relationships, Travel & Exploration, Art & Creativity, Humor & Fun"
wildlywillow,202002,17,1,1,"Travel, Others, Drama, Storytelling, travel, Comedy, No description","Humor & Fun, Storytelling & Media, Travel & Exploration, Family & Relationships"
wildlywillow,202003,46,2,1,"No description, Others, Comedy, dance","Humor & Fun, Music & Dance, Family & Relationships"
wildlywillow,202004,85,4,1,"music, dance, Pets, Comedy, Others, fashion, Comedy, Pets/Animals, No description","Pets & Animal Welfare, Music & Dance, Family & Relationships, Beauty & Fashion, Humor & Fun"
wildlywillow,202005,37,4,1,"comedy, drama, dance, Others, comedy, Comedy, No description, Fashion","Family & Relationships, Fashion & Style, Music & Dance, Humor & Fun"
wildlywillow,202006,24,3,1,"No description, Travel, Others, dance","Music & Dance, Travel & Exploration, Family & Relationships"
wildlywillow,202007,29,4,1,"dance, Emotion, Relationships, cooking, Others, travel, No description","Emotional & Mental Health, Music & Dance, Family & Relationships, Travel & Exploration, Food & Cuisine"
wildlywillow,202008,44,14,1,"Beauty, Skincare, dance, Others, comedy, Comedy, music, dance, No description, Fashion","Humor & Fun, Fashion & Style, Music & Dance, Family & Relationships"
wildlywillow,202009,17,8,1,"No description, Others, Comedy, dance","Humor & Fun, Music & Dance, Family & Relationships"
wildlywillow,202010,8,3,1,"No description, comedy, Others","Family & Relationships, Humor & Fun"
wildlywillow,202011,56,11,1,"music, Music, Others, dance, Music,Others, Others, Music, Music, Dance, Fantasy, Fanfiction, comedy, fashion, Comedy, No description","Literature & Writing, Music & Dance, Family & Relationships, Beauty & Fashion, Humor & Fun"
wildlywillow,202012,60,19,1,"dance, Motivational, Others, Comedy, celebrity, fan content, Fantasy, Fan Content, fandom, entertainment, No description, Education","Personal Development & Growth, Music & Dance, Humor & Entertainment, Family & Relationships, Education & Learning, Humor & Fun"
wildlywillow,202101,11,4,1,"dance, travel, adventure, cooking, Others, Beauty,Others, No description","Food & Cuisine, Music & Dance, Travel & Exploration, Family & Relationships"
wildlywillow,202102,13,12,1,"travel, entertainment, music, Others, dance","Humor & Entertainment, Music & Dance, Travel & Exploration, Family & Relationships"
wildlywillow,202103,16,14,1,"Others, Comedy, Music","Humor & Fun, Family & Relationships"
wildlywillow,202104,17,3,1,"music, Travel, Others, music, Others","Music & Dance, Travel & Exploration, Family & Relationships"
wildlywillow,202105,27,7,1,"Pets,Comedy, sports, dance, Others, comedy, Pets/Animals, Comedy, No description","Pets & Animal Welfare, Humor & Fun, Music & Dance, Family & Relationships"
wildlywillow,202106,22,7,1,"music, sports, Sports, Others, travel, fashion, Comedy","Music & Dance, Sports & Adventure, Family & Relationships, Travel & Exploration, Beauty & Fashion, Humor & Fun"
wildlywillow,202107,17,8,1,"music, celebrity, music, Others, music, fan content, No description, music, celebrity","Music & Dance, Family & Relationships"
wildlywillow,202108,14,5,1,"No description, sports, Others",Family & Relationships
wildlywillow,202109,11,6,1,"music, sports, fashion, Others","Beauty & Fashion, Music & Dance, Family & Relationships"
wildlywillow,202110,9,7,1,"music, Others","Music & Dance, Family & Relationships"
wildlywillow,202111,2,1,1,Others,Family & Relationships
wildlywillow,202112,6,8,1,"music, No description, Others, holiday,music","Music & Dance, Family & Relationships"
wildlywillow,202201,8,7,1,"music, fashion, Others","Beauty & Fashion, Music & Dance, Family & Relationships"
wildlywillow,202202,1,1,1,music,Music & Dance
wildlywillow,202203,6,8,1,"music, Others","Music & Dance, Family & Relationships"
wildlywillow,202204,6,12,1,"music, Others, dance","Music & Dance, Family & Relationships"
wildlywillow,202205,3,3,1,"music, Others","Music & Dance, Family & Relationships"
wildlywillow,202206,3,3,1,"music, Others","Music & Dance, Family & Relationships"
wildlywillow,202207,3,3,1,"music, No description",Music & Dance
wildlywillow,202208,6,11,1,"music, music, concert, Others, music,concert","Music & Dance, Family & Relationships"
wildlywillow,202209,2,1,1,"music, Others","Music & Dance, Family & Relationships"
wildlywillow,202210,1,0,1,No description,Others
wildlywillow,202211,3,1,1,"No description, Others",Family & Relationships
wildlywillow,202212,1,0,1,Others,Family & Relationships
wildlywillow,202305,1,0,1,Others,Family & Relationships
wildlywillow,202306,1,0,1,sports,Others
wildlywillow,202307,2,1,1,"comedy, travel, Others","Family & Relationships, Travel & Exploration, Humor & Fun"
wildlywillow,202308,1,0,1,music,Music & Dance
ljlara0613,201802,1,0,0,Others,Family & Relationships
ljlara0613,201804,1,0,0,Others,Family & Relationships
ljlara0613,201810,11,2,0,"No description, Others, Comedy","Humor & Fun, Family & Relationships"
ljlara0613,201811,25,4,1,"Art, Travel, Others, fashion, Pets/Animals, No description","Pets & Animal Welfare, Family & Relationships, Travel & Exploration, Beauty & Fashion, Art & Creativity"
ljlara0613,202005,1,0,1,Others,Family & Relationships
thowze,201710,3,7,0,"Others, music, comedy","Humor & Fun, Music & Dance, Family & Relationships"
thowze,201711,1,0,0,Gaming,Gaming & Entertainment
thowze,201803,3,5,0,"Others, Comedy","Humor & Fun, Family & Relationships"
thowze,201805,2,0,0,"Gaming, Others","Family & Relationships, Gaming & Entertainment"
pop1234_firefam,201802,3,0,0,Others,Family & Relationships
pop1234_firefam,201804,1,3,0,"celebrity, television",Others
pop1234_firefam,201812,5,0,0,Others,Family & Relationships
pop1234_firefam,201901,6,0,0,"music, Others","Music & Dance, Family & Relationships"
pop1234_firefam,201910,1,0,0,Others,Family & Relationships
pop1234_firefam,202003,1,5,0,Others,Family & Relationships
leowinfrey1,201710,8,0,0,"No description, Others",Family & Relationships
leowinfrey1,201711,1,0,0,Others,Family & Relationships
leowinfrey1,201712,7,0,0,Others,Family & Relationships
leowinfrey1,201801,2,0,0,Others,Family & Relationships
leowinfrey1,201803,1,0,0,Others,Family & Relationships
ogmarlika,201802,2,8,0,"Others, Comedy","Humor & Fun, Family & Relationships"
ogmarlika,201811,20,4,1,"No description, Others",Family & Relationships
ogmarlika,201812,11,1,1,"No description, comedy, Others, Comedy","Family & Relationships, Humor & Fun"
ogmarlika,201901,12,1,1,"Celebration, Others, Comedy","Humor & Fun, Family & Relationships"
ogmarlika,201902,3,0,1,"comedy, Others","Family & Relationships, Humor & Fun"
ogmarlika,201903,2,0,1,Others,Family & Relationships
ogmarlika,201904,5,0,1,"No description, Others, Sports","Sports & Adventure, Family & Relationships"
ogmarlika,201906,3,0,1,"No description, Others, Comedy","Humor & Fun, Family & Relationships"
ogmarlika,201907,1,0,1,No description,Others
ogmarlika,201908,1,0,1,No description,Others
ogmarlika,201909,2,0,1,Others,Family & Relationships
allannanollinger,201802,1,2,0,Others,Family & Relationships
allannanollinger,201810,4,4,0,"Others, Comedy","Humor & Fun, Family & Relationships"
allannanollinger,201811,6,3,0,"Others, Comedy","Humor & Fun, Family & Relationships"
kylee_mac10,201802,1,0,0,Others,Family & Relationships
kylee_mac10,201811,1,0,0,Others,Family & Relationships
kylee_mac10,201812,1,0,0,No description,Others
kylee_mac10,201901,1,0,0,No description,Others
kylee_mac10,201902,1,0,0,dance,Music & Dance
kylee_mac10,201911,1,0,0,No description,Others
kylee_mac10,202007,2,2,0,Others,Family & Relationships
kylee_mac10,202009,3,1,1,"music, dance, No description, Fashion","Fashion & Style, Music & Dance"
kylee_mac10,202010,7,0,1,"comedy, No description, Others, Music,Dance","Family & Relationships, Humor & Fun"
kylee_mac10,202011,5,1,1,"Others, Comedy","Humor & Fun, Family & Relationships"
kylee_mac10,202012,1,0,1,Others,Family & Relationships
kylee_mac10,202101,3,0,1,"Cooking, Others",Family & Relationships
kylee_mac10,202102,5,0,1,"comedy, Others, dance","Family & Relationships, Music & Dance, Humor & Fun"
kylee_mac10,202107,2,2,1,Others,Family & Relationships
kylee_mac10,202108,2,1,1,"comedy, Others","Family & Relationships, Humor & Fun"
kylee_mac10,202109,2,0,1,Others,Family & Relationships
kylee_mac10,202110,1,0,1,Others,Family & Relationships
kylee_mac10,202111,1,0,1,Others,Family & Relationships
kylee_mac10,202206,1,1,1,Others,Family & Relationships
hazeleyez317,201711,1,5,0,Comedy,Humor & Fun
hazeleyez317,201803,1,0,0,music,Music & Dance
kay_youngin2k,201711,3,11,0,"Others, Music",Family & Relationships
kay_youngin2k,201712,7,14,0,"Others, Music",Family & Relationships
kay_youngin2k,201801,3,8,0,Others,Family & Relationships
kay_youngin2k,201802,4,10,0,Others,Family & Relationships
kay_youngin2k,201804,6,13,0,"music, dance, Others","Music & Dance, Family & Relationships"
kay_youngin2k,201808,3,4,0,"No description, Others",Family & Relationships
kay_youngin2k,201809,1,4,0,music,Music & Dance
haileeandkendra,201711,1,4,0,"music, LGBTQ+","Cultural & Social Issues, Music & Dance"
haileeandkendra,201908,4,13,0,"comedy, romance, sports
, Others, LGBTQ+, Relationships","Cultural & Social Issues, Family & Relationships, Humor & Fun"
haileeandkendra,201909,8,18,1,"Pets/Animals, comedy, Others, Comedy","Pets & Animal Welfare, Family & Relationships, Humor & Fun"
haileeandkendra,201910,19,33,1,"fitness, comedy, Others, Pets, Viral, comedy, Comedy, comedy, fitness, Life Hacks","Lifestyle & Leisure, Family & Relationships, Physical Fitness & Health, Humor & Fun"
haileeandkendra,201911,18,32,1,"Others, Comedy, Pets/Animals, comedy, Comedy, fashion, comedy, love, proposal, wildlife","Pets & Animal Welfare, Humor & Fun, Beauty & Fashion, Family & Relationships"
haileeandkendra,201912,28,44,1,"travel, love, comedy, travel, lifestyle, home_decor, Others, LGBT, Holidays, Meme, comedy, travel, comedy, Comedy, travel, pets, Holidays, LGBT, family,Others","Lifestyle & Leisure, Family & Relationships, Travel & Exploration, Humor & Fun"
haileeandkendra,202001,29,46,1,"Others, comedy, fashion, comedy, meme, social media, Others, Comedy, comedy, love, dance, fashion, Prank, Comedy, comedy,funny","Social Media & Digital Culture, Music & Dance, Family & Relationships, Beauty & Fashion, Humor & Fun"
haileeandkendra,202002,42,64,1,"music, love, funny, comedy, travel, dance, music, comedy, Travel, Others, Comedy, DIY, comedy, travel, comedy, fashion, Comedy, fashion, comedy, trend, study hacks, comedy, travel, wildlife, comedy, Comedy, Love","Music & Dance, Humor & Entertainment, Family & Relationships, Travel & Exploration, Beauty & Fashion, Education & Learning, Art & Creativity, Humor & Fun"
haileeandkendra,202003,35,48,1,"comedy, fashion, dance, comedy, dance, dance, trends, Others, comedy, pets, comedy, Comedy, relationships, dance, comedy","Beauty & Fashion, Family & Relationships, Music & Dance, Humor & Fun"
haileeandkendra,202004,25,53,1,"social media, comedy, comedy, dance, comedy, storytelling, travel, snackbreak, Others, comedy, Comedy, comedy,dance, music, dance, Pets, Humor","Social Media & Digital Culture, Music & Dance, Family & Relationships, Travel & Exploration, Food & Cuisine, Storytelling & Media, Humor & Fun"
haileeandkendra,202005,28,43,1,"beauty, self-care, empowerment, dance, holiday, family, Social Issues, Others, comedy, Comedy, comedy, love","Music & Dance, Family & Relationships, Cultural & Social Issues, Beauty & Fashion, Humor & Fun"
haileeandkendra,202006,25,40,1,"motivational, Others, cooking, comedy, comedy, romance, Others, Gardening, comedy, Comedy, fashion, comedy","Beauty & Fashion, Food & Cuisine, Humor & Fun, Family & Relationships"
haileeandkendra,202007,33,54,1,"gaming, social media, music, dance, comedy, dance, comedy, friendship, motivation, dance, Others, comedy, fashion, Comedy, Giveaway, Vlog, dance, comedy","Social Media & Digital Culture, Music & Dance, Family & Relationships, Beauty & Fashion, Humor & Fun"
haileeandkendra,202008,47,58,1,"Comedy, Cooking, comedy, dance, comedy, trends, Others, Cooking, comedy, Comedy, Outdoor Activities, comedy, music, Comedy, comedy, nature, viral, trend","Family & Relationships, Outdoor & Nature Exploration, Music & Dance, Humor & Fun"
haileeandkendra,202009,53,64,1,"music, dance, comedy, dance, relationships, pets, cooking, Others, comedy, science, comedy, comedy, challenge, fashion, vlog, daily routine, Comedy, music, dance, comedy, love, dance","Music & Dance, Family & Relationships, Food & Cuisine, Education & Learning, Beauty & Fashion, Humor & Fun"
haileeandkendra,202010,57,73,1,"reaction, Others, challenge, comedy,animals, comedy, dance, Interior Design, Wholesome, Reaction, art, fan content, Others, Entertainment, Challenges, comedy, motivation, meme, travel, Comedy, Challenge, Comedy, pets, food, comedy, gaming, music, music, dance","Music & Dance, Humor & Entertainment, Competition & Challenges, Family & Relationships, Travel & Exploration, Food & Cuisine, Art & Creativity, Humor & Fun"
haileeandkendra,202011,64,64,1,"dance, comedy, dance, comedy, love, prank, relationship, Others, comedy, Comedy, music, dance, cosplay","Family & Relationships, Music & Dance, Humor & Fun"
haileeandkendra,202012,72,78,1,"motivation, self-care, comedy,gaming, love, meme, wedding, love, Others, comedy, food, comedy, fashion, comedy, fashion, comedy, music, Comedy, comedy, meme, motivation, Others, music, comedy, dance, comedy, animals, music, dance, comedy, comedy, prank, dance, comedy","Pets & Animal Welfare, Music & Dance, Food & Cuisine, Family & Relationships, Beauty & Fashion, Humor & Fun"
